Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Forest area (% of land area),AG.LND.FRST.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.5468755373663,23.4329057330536,23.3189359287409,23.2049661244282,23.0909963201156,22.9770265158029,22.8630567114902,22.7490869071775,22.6351171028648,22.5211472985521,22.4071774942394,22.3265828661829,22.2459882381264,22.1653936100698,22.0847989820133,22.0042043539567,21.9236097259002,21.8430150978437,21.7624204697871,21.6818258417306,21.601231213674,21.5690440791,21.5463247363762,21.5234204193881,21.5007012719147,21.4779821244414,21.4552767273977,21.4325541423169,21.4098315572362,21.3871261601925,21.3644035751117,21.3416925060158,21.3189737023032,21.2962600550017,..
Forest area (% of land area),AG.LND.FRST.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.1414934238439,36.6960118795079,36.2505303351718,35.8050487908358,35.3595672464998,34.9140857021638,34.4686041578277,34.0231226134917,33.5776410691557,33.1321595248197,32.6866779804837,32.2411964361476,31.7957148918116,31.3502333474756,30.9047518031396,30.4592702588036,30.0137887144675,29.5683071701315,29.1228256257955,28.6773440814595,28.2318625371235,27.7863809927874,27.3408994484514,26.8954179041154,26.4499363597794,26.0044548154434,25.5589732711073,25.1134917267713,24.6680101824353,24.2225286380993,23.7770470937633,23.3315655494272,22.8860840050912,22.4406024607552,..
Forest area (% of land area),AG.LND.FRST.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.7560493075635,62.4738548166185,62.1916603256734,61.9094658347284,61.6272713437833,61.3450768528382,61.0628823618932,60.7806878709481,60.498493380003,60.216298889058,59.9341043981129,59.7077461573581,59.4813879166033,59.2550296758484,59.0286714350936,58.8023131943388,58.5759549535839,58.3495967128291,58.1232384720743,57.8968802313194,57.6705219905646,57.9849764115051,58.2994308324456,58.6138852533861,58.9283396743266,59.2427940952671,58.7875209252777,58.6348805356871,58.4822401460965,58.3295997565059,58.1769593669152,58.0243189773246,57.871678587734,57.7190381981434,..
Forest area (% of land area),AG.LND.FRST.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.73333333333333,2.75167785234899,..
Forest area (% of land area),AG.LND.FRST.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,10.896663634352,..
Forest area (% of land area),AG.LND.FRST.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.1875,1.3125,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,..
Forest area (% of land area),AG.LND.FRST.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,52.2222222222222,..
Forest area (% of land area),AG.LND.FRST.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.461860871252547,0.456582904821966,0.451304938391385,0.446026971960803,0.440749005530222,0.435471039099641,0.43019307266906,0.424915106238479,0.419637139807898,0.414359173377316,0.409081206946735,0.403803240516154,0.398525274085573,0.393247307654992,0.387969341224411,0.382691374793829,0.377413408363248,0.372135441932667,0.366857475502086,0.361579509071505,0.356301542640924,0.351023576210342,0.345745609779761,0.34046764334918,0.335189676918599,0.329911710488018,0.324633744057437,0.319394586203551,0.314058406907927,0.308819249054041,0.303483069758417,0.298211603764432,0.292896963228874,0.287611138061512,..
Forest area (% of land area),AG.LND.FRST.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.2315270935961,20.2738916256158,20.3162561576355,20.3586206896552,20.4009852216749,20.4433497536946,20.4857142857143,20.528078817734,20.5704433497537,20.6128078817734,20.6551724137931,20.4807881773399,20.3064039408867,20.1320197044335,19.9576354679803,19.7832512315271,19.6088669950739,19.4344827586207,19.2600985221675,19.0857142857143,18.9113300492611,19.21482223335,19.2058087130696,19.1967951927892,19.1877816725088,19.1787681522283,19.1737606409614,19.3540310465699,19.3740610916375,19.3940911367051,19.4141211817727,19.4341512268403,19.4541812719079,19.4742113169755,..
Forest area (% of land area),AG.LND.FRST.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.3135111499781,36.1998096658865,36.0861081817948,35.9724066977031,35.8587052136115,35.7450037295198,35.6313022454281,35.5176007613365,35.4038992772448,35.2901977931531,35.1764963090614,35.1025211553795,35.0285460016976,34.9545708480156,34.8805956943337,34.8066205406518,34.7326453869698,34.6586702332879,34.584695079606,34.510719925924,34.4367447722421,34.3737390364979,34.3107333007536,34.2477275650094,34.1847218292652,34.1217160935209,34.0559942385349,33.9902672393837,33.9247408626765,33.858895547725,33.7930502327735,33.727204917822,33.6618740193935,33.5959176419147,..
Forest area (% of land area),AG.LND.FRST.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.8685714285714,90.9085714285714,90.9485714285714,90.9885714285714,91.0285714285714,91.0685714285714,91.1085714285714,91.1485714285714,91.1885714285714,91.2285714285714,91.2671428571429,91.3057142857143,91.3442857142857,91.3828571428571,91.4214285714286,91.46,91.4985714285714,91.5371428571429,91.5757142857143,91.6142857142857,91.6542857142857,91.6942857142857,91.7342857142857,91.7742857142857,91.8142857142857,91.8571428571429,91.9,91.9428571428572,91.9857142857143,92.0285714285714,92.0714285714286,92.1142857142857,92.1571428571429,..
Forest area (% of land area),AG.LND.FRST.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.0152114390021,10.0485584218513,10.1092896174863,10.1700576981476,10.2277558457334,10.2885783718105,10.3494378608326,10.4103343465046,10.4744525547445,10.56599756691,10.6575425790754,10.7523577730453,10.8406326034063,10.9288537549407,11.0203709334144,11.1118881118881,11.2034052903618,11.2949224688355,11.400304414003,11.4727549467275,11.5416920267803,11.6070559610706,11.6794403892944,11.7518248175182,11.7548661800487,11.7512921860748,11.7529716925191,11.7527572607105,11.7532218728523,11.7512921860748,11.7548661800487,11.7370179167932,..
Forest area (% of land area),AG.LND.FRST.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Forest area (% of land area),AG.LND.FRST.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.27468054822683,9.26898726954582,9.26329399086481,9.2576007121838,9.25190743350279,9.24621415482178,9.24052087614076,9.23482759745975,9.22913431877874,9.22344104009773,9.21774776141672,9.21257792833521,9.20740675053234,9.1593411587666,9.15562080463703,9.15047384615134,9.12762336031384,9.12248678880711,9.11731512861835,9.11217830189963,9.10805179300629,9.1075731369755,9.10685777424814,9.10613594411107,9.10542135370957,9.10469149761818,9.10397870509873,9.10326591257927,9.10255545816196,9.10182513109581,9.09965848797644,9.09894465963877,9.09849695989111,9.09172405879304,..
Forest area (% of land area),AG.LND.FRST.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.5092936802974,57.003717472119,58.4981412639405,59.9925650557621,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,..
Forest area (% of land area),AG.LND.FRST.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2905892897154,12.2953506609904,12.3001120322653,12.3048734035402,12.3096347748151,12.3143961460901,12.319157517365,12.3239188886399,12.3286802599149,12.3334416311898,12.3382030024647,12.3758525655389,12.413502128613,12.4511516916872,12.4888012547614,12.5264508178355,12.5641003809097,12.6017499439839,12.639399507058,12.6770490701322,12.7146986332064,12.7192336993054,12.7237687654044,12.7283038315035,12.7328388976025,12.7373739637015,12.7712077078199,12.7976473224289,12.8200537754873,12.8435805511987,12.8668832623796,12.8903354246023,12.9136878781089,12.9371068787811,..
Forest area (% of land area),AG.LND.FRST.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.1616266944734,54.8831353798418,54.6046440652102,54.3261527505786,54.047661435947,53.7691701213154,53.4906788066838,53.2121874920522,52.9336961774206,52.655204862789,52.3767135481574,52.0949337470434,51.8131539459295,51.5313741448155,51.2495943437015,50.9678145425876,50.6860347414736,50.4042549403596,50.1224751392457,49.8406953381317,49.5589155370177,49.2964114041557,49.0339072712938,48.7714031384318,48.5088990055698,48.2463948727078,47.8500089015489,47.5680968488517,47.3361072255144,47.0079478114906,46.7251964699,46.412173122409,46.1193311121849,45.8130349195046,..
Forest area (% of land area),AG.LND.FRST.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.0093031796065,59.343640787098,58.6779783945895,58.012316002081,57.3466536095725,56.680991217064,56.0153288245555,55.349666432047,54.6840040395385,54.01834164703,53.3526792545215,52.8282874804909,52.3038957064602,51.7795039324295,51.2645251140155,50.7446966450349,50.2117067348157,49.6834572775126,49.1748511426428,48.6510194397673,48.1293818693935,47.6837055518989,47.250365153487,46.8118209101488,46.3682121639003,45.9246034176517,45.5018995680015,45.0601608579088,44.6197487360196,44.1758847862724,43.7340309804342,43.2901466284646,42.846262276495,42.4023779245254,..
Forest area (% of land area),AG.LND.FRST.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.6513743638329,10.5651245612117,10.4788747585905,10.3926249559693,10.3063751533482,10.220125350727,10.1338755481058,10.0476257454846,9.96137594286339,9.8751261402422,9.78887633762101,9.70262556328876,9.6163747889565,9.53012401462425,9.443873240292,9.35762246595975,9.2713716916275,9.18512091729524,9.09887014296299,9.01261936863074,8.92636859429849,8.84011952046059,8.7538704466227,8.6676213727848,8.58137229894691,8.49512322510901,8.40887172199347,8.32262021887792,8.23636871576237,8.15011721264682,8.06386570953127,7.97761420641572,7.89136270330017,7.80511120018463,..
Forest area (% of land area),AG.LND.FRST.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Forest area (% of land area),AG.LND.FRST.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.6643356643357,39.7403916083916,39.8164475524475,39.8925034965035,39.9685594405594,40.0446153846154,40.1206713286713,40.1967272727273,40.2727832167832,40.3488391608392,40.3261946285316,40.4526473665853,40.579100104639,40.7055528426927,40.8320055807464,40.9584583188001,41.0849110568539,41.2113637949076,41.3378165329613,41.464269271015,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,41.5907220090687,..
Forest area (% of land area),AG.LND.FRST.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2289691943128,10.270941943128,10.3129146919431,10.3548874407583,10.3968601895735,10.4388329383886,10.4808056872038,10.522778436019,10.5647511848341,10.6067239336493,10.6486966824645,10.6901066350711,10.7315165876777,10.7729265402844,10.814336492891,10.8557464454976,10.8971563981043,10.9385663507109,10.9799763033175,11.0311888526534,11.0726356359324,11.0246144721234,10.9733096085409,10.9317304838231,10.8803799346987,10.8354618354618,10.8630828630829,10.8910008910009,10.9186219186219,10.9465399465399,10.974160974161,11.001980991981,11.0296673596674,11.0574428274428,..
Forest area (% of land area),AG.LND.FRST.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.4666301969365,45.5033916849015,45.5401531728665,45.5769146608315,45.6136761487965,45.6504376367615,45.6871991247265,45.7239606126915,45.7607221006565,45.7974835886214,45.8342450765864,45.8406455142232,45.84704595186,45.8534463894967,45.8598468271335,45.8662472647702,45.872647702407,45.8790481400438,45.8854485776805,45.8918490153173,45.8982494529541,45.8927789934354,45.8873085339169,45.8818380743983,45.8763676148797,45.8708971553611,45.8654266958425,45.8599562363239,45.8544857768053,45.8490153172867,45.8435448577681,45.8380743982495,45.8326039387309,45.8271334792123,..
Forest area (% of land area),AG.LND.FRST.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.5940526375755,35.7756522729862,35.9572519083969,36.1388515438077,36.3204511792184,36.5020508146291,36.6836504500399,36.8652500854506,37.0468497208613,37.2284493562721,37.4100489916828,37.4091679009532,37.4082868102237,37.4074057194941,37.4065246287646,37.405643538035,37.4047624473055,37.4038813565759,37.4030002658463,37.4021191751168,37.4012380843872,37.4000911473169,37.3989442102465,37.3977972731761,37.3966503361057,37.3955033990354,37.396035091717,37.411606091679,37.4279366526148,37.4673198891041,37.5701264669021,37.6306509437545,37.719363487904,37.7892841137822,..
Forest area (% of land area),AG.LND.FRST.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.176998504238,52.3460196111019,51.5150407179658,50.6840618248297,49.8530829316935,49.0221040385574,48.1911251454213,47.3601462522852,46.5291673591491,45.698188466013,44.8672095728768,43.8607528668772,42.8542961608775,41.8478394548778,40.8413827488782,39.8349260428785,38.8284693368788,37.8220126308792,36.8155559248795,35.8090992188798,34.8026425128802,34.3362639188965,33.8698853249127,33.403506730929,32.9371281369453,32.4707495429616,31.6397706498255,30.8087917566894,29.9778128635533,29.1468339704172,28.315855077281,27.4848761841449,26.6538972910088,25.8229183978727,..
Forest area (% of land area),AG.LND.FRST.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.53548590826557,1.4867845583011,1.43808320833662,1.38938185837215,1.34068050840767,1.2919791584432,1.24327780847872,1.19457645851425,1.14587510854977,1.0971737585853,1.04847240862083,1.03866740348938,1.02886239835794,1.01905739322649,1.00925238809505,0.999447382963606,0.989642377832162,0.979837372700718,0.970032367569274,0.960227362437831,0.950422357306387,0.940617352174943,0.930812347043499,0.921007341912055,0.911202336780611,0.901397331649167,0.891592326517723,0.881787321386279,0.871982316254835,0.862177311123392,0.852372305991948,0.842567300860504,0.83276229572906,0.822957290597616,..
Forest area (% of land area),AG.LND.FRST.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.1249052999111,28.9456009749992,28.7662966500873,28.5869923251754,28.4076880002635,28.2283836753516,28.0490793504397,27.8697750255278,27.690470700616,27.5111663757041,27.3318620507922,27.1525566279083,26.9732512050243,26.7939457821404,26.6146403592565,26.4353349363725,26.2560295134886,26.0767240906047,25.8974186677207,25.7181132448368,25.5388078219529,25.3595023990689,25.180196976185,25.0008915533011,24.8215861304171,24.6422807075332,24.4629795667402,24.2836830374299,24.1043842023782,23.9250853673265,23.7457865322749,23.5664876972232,23.3871888621716,23.2078900271199,..
Forest area (% of land area),AG.LND.FRST.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.221392056626,36.4005112072355,36.5796303578451,36.7587495084546,36.9378686590641,37.1169878096736,37.2961069602831,37.4752261108926,37.6543452615022,37.6656704679512,37.6769956744003,37.6883208808494,37.6996460872985,37.7109712937475,37.7222965001966,38.0327388030123,38.0441537851764,38.0706582077716,38.0820777160983,38.3514670896114,38.6208564631245,38.8902458366376,39.1596352101507,39.4290245836638,39.7172878667724,39.7101506740682,39.7101506740682,39.7101506740682,39.7101506740682,39.7101506740682,39.7101506740682,39.7101506740682,..
Forest area (% of land area),AG.LND.FRST.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.7065217391304,72.3478260869565,71.9891304347826,71.6304347826087,71.2717391304348,70.9130434782609,70.554347826087,70.195652173913,69.8369565217391,69.4782608695652,69.1217391304348,68.7652173913043,68.4086956521739,68.0521739130435,67.695652173913,67.3391304347826,66.9826086956522,66.6260869565217,66.2695652173913,65.9130434782609,65.5521739130435,65.1913043478261,64.8304347826087,64.4695652173913,64.1086956521739,52.9565217391304,52.9565217391304,52.9565217391304,52.9565217391304,52.9565217391304,52.9565217391304,52.9565217391304,52.9565217391304,..
